url,price,city_region,description
https://www.mubawab.tn/en/a/7729754/house-for-sale-3-beautiful-rooms-large-balcony-,"470,000 TND
						","Avenue Khezama
			","Very nice property for sale. Price 470,000 TND. 3 bedrooms, 2 bathrooms, 172 m². 10 rooms. Less than 10 years. Fantastic terrace.,This beautiful house is for sale .,Close to all amenities: shops in less than 50 meters, cafes and restaurants in 50 meters, school and secondary school in 100 meters, pharmacy in 150 meters, commercial area in 200 meters, bookshop in 250 meters, beach in 500 meters, supermarket in 650 meters, hospitals, station and transport in 1.7 kilometer, taxi service in 2.8 kilometers.
				,
				,
				Avenue Khezama, Sousse
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7708641/very-nice-house-for-sale-in-les-jardins-de-carthage-3-beautiful-rooms-,"1,100,000 TND
						","Les Jardins de Carthage in
				Le Kram
			","Find out about this house for sale. Price 1,100,000 TND. 3 living areas, 1 bathroom, area 256 m². 3 bedrooms. New. Swimming pool.,Come and check out this house for sale in Les Jardins de Carthage, Le Kram.,Nearby: retailers in 150 meters, bookshop in 500 meters, educational establishments in 550 meters, pharmacy in 1.1 kilometer, restaurants in 1.2 kilometer, hospitals in 1.4 kilometer, supermarket, station and public transport in 1.4 kilometer, department store in 1.5 kilometer, beach in 3.0 kilometers.
				,
				,
				Le Kram, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Apartment for sale in Les Jardins de Carthage. 3 beautiful rooms. Central...
					,
						,
					,Sale of a lovely apartment in Les Jardins de Carthage. 3 comfortable rooms....
					,
						,
					,House for sale. 4 beautiful rooms. Fitted kitchen. 
					,
						,
					,House to buy in Les Jardins de Carthage. 3 lovely rooms. Reinforced door...
					,
						,
					,House for sale in Les Jardins de Carthage. 5 comfortable rooms. Caretaker...
					,
						,
					,Home to buy in Les Jardins de Carthage. Dimension 500 m². Reinforced door...
					,
						,
					,House for sale. Total area 256 m². Property with swimming pool. 
					,
						,
					,House to buy in Les Jardins de Carthage. Area 300 m². Caretaker service...
					"
https://www.mubawab.tn/en/a/7711262/home-to-buy-in-la-soukra-dimension-191-m%C2%B2-,"408,000 TND
						","La Soukra in
				La Soukra
			","Come and visit this beautiful house for sale. Price 408,000 TND. 2 bedrooms, 1 bathroom, 191 m². 2 rooms. New. Equipped kitchen.,Come and check out this house for sale in La Soukra, La Soukra.,Close to all amenities: retailers in less than 50 meters, schools in 100 meters, pharmacy in 300 meters, department store in 900 meters, bookshop in 1.5 kilometer, bars and restaurants in 1.9 kilometer, supermarket in 2.0 kilometer, hospitals in 2.0 kilometers, beach in 2.3 kilometers, taxi in 2.5 kilometers, station and public transport in 2.9 kilometers.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Fabulous apartment for sale in Borj Louzir. Large area 111 m². Green area,...
					,
						,
					,Beautiful apartment for sale in Borj Louzir. 3 Small room. Robust door,...
					,
						,
					,Beautiful house for sale in La Soukra. 2 rooms. 
					,
						,
					,Home to buy in La Soukra. 4 large living areas. Beautiful terrace. 
					,
						,
					,House for sale in La Soukra. 10 large rooms. 
					,
						,
					,Very nice house for sale in La Soukra. Dimension 159 m². Garage. 
					,
						,
					,House for sale in La Soukra. 4 beautiful rooms. Cellar, Large terrace. ...
					"
https://www.mubawab.tn/en/a/6773225/house-for-sale-5-lovely-rooms-garden-and-terrace-,"250,000 TND
						","Kélibia
			","Don't miss out on this house for sale. Price 250 000 TND. 5 rooms, 2 bathrooms, area 490 m². Less than 30 years. Due for reform. The exterior consists of a garden and a terrace. A garage is also at your disposal.,This beautiful house is for sale . Equipped with a satellite dish.,Contact us if you are interested in this house.
				,
				,
				Kélibia, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Find your house to buy. 3 large living areas. Large terrace. 
					,
						,
					,Find your house to buy. 4 beautiful rooms. Garage. 
					,
						,
					,Find your house to buy. 2 lovely rooms. Large terrace. 
					,
						,
					,House to buy. 5 comfortable rooms. Large terrace. 
					,
						,
					,Very nice house for sale. Total area 160 m². Basement. 
					,
						,
					,House to buy. Small area 369 m². 
					,
						,
					,House to buy. 1 lovely room. 
					,
						,
					,House for sale. 3 beautiful rooms. Carpark and garden. 
					"
https://www.mubawab.tn/en/a/7635809/home-to-buy-area-of-80-m%C2%B2-well-decorated-,"70,000 TND
						","Kélibia
			","Amazing deal on this house for sale. Price 70,000 TND. 3 living areas, 1 bathroom, 80 m². 1 room. Good condition. The property is fully furnished.,This beautiful house is for sale . General satellite dish. Fantastic terrace.
				,
				,
				Kélibia, Nabeul
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7581860/find-your-house-to-buy-in-chotrana-3-total-area-300-m%C2%B2-balcony-,"940,000 TND
						","Chotrana 3 in
				La Soukra
			","Very nice property for sale. Price 940,000 TND. 4 rooms, 3 bathrooms, area 300 m². 9 rooms. Less than 1 year. Quiet surroundings with mountain view, central heating, reinforced door and double glazing.,This house is for sale in Chotrana 3. Green area, Balcony. General satellite dish system, On site security.,Contact us to visit this house for sale. Stove. Large swimming pool. Fitted kitchen.,Nearby: schools and shops in less than 50 meters, bookshop and bars and restaurants in 50 meters, pharmacy in 800 meters, supermarket in 2.2 kilometers, large area in 2.4 kilometers, taxi in 2.9 kilometers.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Chotrana 1. Total area 209 m². Gardeners, Large terrace. ...
					,
						,
					,House to buy in La Soukra. 7 rooms. Beautiful terrace. 
					,
						,
					,Beautiful house for sale in Chotrana 1. Dimension 209 m². Carpark, Balcony....
					,
						,
					,Find your house to buy in La Soukra. Large area 500 m². Cellar, Large...
					,
						,
					,House for sale in Chotrana 3. 6 large living areas. Private garden, Cellar....
					,
						,
					,Home to buy in Chotrana 3. 6 large living areas. Garage and terrace. 
					,
						,
					,House for sale in Chotrana 3. 8 Room. Garden and terrace. 
					,
						,
					,Beautiful house for sale. Area 565 m². Fully equipped kitchen. 
					"
https://www.mubawab.tn/en/a/7711261/beautiful-house-for-sale-in-la-soukra-2-rooms-,"365,000 TND
						","La Soukra in
				La Soukra
			","Seize the opportunity with this house for sale. Price 365,000 TND. 2 living areas, 1 bathroom, area 121 m². 2 rooms. New. Equipped kitchen.,This house is for sale in La Soukra, La Soukra.,Nearby: shops in less than 50 meters, school and secondary school in 100 meters, pharmacy in 300 meters, shopping centre in 900 meters, bookshop in 1.5 kilometer, cafes and restaurants in 1.9 kilometer, supermarket in 2.0 kilometer, hospitals in 2.0 kilometers, beach in 2.3 kilometers, taxi service in 2.5 kilometers, station and public transport in 2.9 kilometers.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Fabulous apartment for sale in Borj Louzir. Large area 111 m². Green area,...
					,
						,
					,Beautiful apartment for sale in Borj Louzir. 3 Small room. Robust door,...
					,
						,
					,House for sale in La Soukra. 2 rooms. Cellar, Large terrace. 
					,
						,
					,House for sale in La Soukra. 4 large living areas. Balcony. 
					,
						,
					,House for sale in Sidi Frej. 4 beautiful rooms. Double glazing and...
					,
						,
					,Very nice house for sale in La Soukra. Dimension 159 m². Garage. 
					,
						,
					,Find your house to buy in La Soukra. Area 145 m². Secured door, Secured...
					"
https://www.mubawab.tn/en/a/7729621/house-to-buy-3-lovely-rooms-balcony-,"120,000 TND
						","Ksar Hellal
			","Come and visit this beautiful house for sale. Price 120,000 TND. 6 living areas, 1 bathroom, area 177 m². 3 rooms. Good condition. Balcony.,This house is for sale .,Close to all amenities: school and secondary school, shops and cafes and restaurants in less than 50 meters, station and public transport in 200 meters, bookshop and hospitals in 850 meters, pharmacy in 900 meters, supermarket in 1.1 kilometer, department store in 1.2 kilometer.
				,
				,
				Ksar Hellal, Monastir
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7495216/house-for-sale-2-beautiful-rooms-well-decorated-,"400,000 TND
						","Hammam El Ghezaz
			","Don't miss out on this house for sale. Price 400,000 TND. 2 rooms, 1 bathroom, 2431 m². 2 rooms. Less than 5 years. Fully furnished.,This beautiful house is for sale . Garden and terrace suitable for relaxation. Air conditioning system.,Close to all amenities: educational establishments in 2.3 kilometers.
				,
				,
				Hammam El Ghezaz, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,House for sale. 2 comfortable rooms. Mountain view. 
					"
https://www.mubawab.tn/en/a/7648691/very-nice-house-for-sale-in-sidi-thabet-5-rooms-reinforced-door-and-central-heating-,"1,050,000 TND
						","Sidi Thabet in
				Sidi Thabet
			","Seize the opportunity with this house for sale. Price 1,050,000 TND. 4 rooms, 3 bathrooms, 10000 m². 5 rooms. Less than 10 years. Comfort and security with Air conditioning and Reinforced door. In addition, a magnificent view of the mountains.,Come and check out this house for sale in Sidi Thabet. Garden. Air conditioning.,Schedule your visit to this exceptional house now. Comfortable European living room. Well equipped kitchen. Satellite dish.
				,
				,
				Sidi Thabet, Ariana
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7729491/home-to-buy-in-nabeul-3-large-living-areas-fully-equipped-kitchen-,"200,000 TND
						","Nabeul in
				Nabeul
			","Find out about this house for sale. Price 200,000 TND. 3 living areas, 1 bathroom, area 103 m². 2 rooms. Less than 10 years. Covering: Wooden. General satellite dish system.,This house is for sale in Nabeul, Nabeul. Integrated air conditioners. Well equipped kitchen.,Nearby: retailers in less than 50 meters, pharmacy in 100 meters, cafes and restaurants in 150 meters, schools in 300 meters, bookshop in 400 meters, beach in 900 meters, station and public transport in 1.2 kilometer, supermarket in 1.2 kilometer, hospitals in 1.5 kilometer, shopping centre in 1.7 kilometer.
				,
				,
				Nabeul, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Find your house to buy in Nabeul. 4 Dormitory. 
					"
https://www.mubawab.tn/en/a/7729386/home-to-buy-in-raoued-area-of-400-m%C2%B2-carpark-balcony-,"390,000 TND
						","Raoued in
				Raoued
			","Amazing deal on this house for sale. Price 390,000 TND. 11 living areas, 4 bathrooms, area 400 m². 9 bedrooms. Good condition. You will enjoy a beautiful terrace and a carpark.,This beautiful house is for sale in Raoued, Raoued.,Close to all amenities: shops in 50 meters, school and secondary school in 400 meters, bookshop in 650 meters, pharmacy in 2.0 kilometers.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Raoued. 8 rooms. Parking spaces and terrace. 
					,
						,
					,Very nice house for sale in Raoued. 3 comfortable rooms. 
					,
						,
					,House for sale in Cité des Juges. 5 rooms. View facing the sea, Centralised...
					,
						,
					,Home to buy in Cité Ennkhilet. Total area 207 m². Well furnished. 
					,
						,
					,House for sale in Cité el Ghazela. Dimension 333 m². 
					,
						,
					,House for sale in Cité el Ghazela. Small area 142 m². 
					,
						,
					,House for sale in Raoued. 4 rooms. 
					,
						,
					,House for sale in Raoued. 4 large living areas. Large balcony. 
					"
https://www.mubawab.tn/en/a/7596447/house-to-buy-in-la-soukra-7-rooms-beautiful-terrace-,"970,000 TND
						","La Soukra in
				La Soukra
			","Come and visit this beautiful house for sale. Price 950,000 TND. 7 bedrooms, 4 bathrooms, 293 m². 7 rooms. Good condition. Large terrace.,Come and check out this house for sale in La Soukra, La Soukra. Air-conditioned. Security assured.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Chotrana 1. Total area 209 m². Gardeners, Large terrace. ...
					,
						,
					,Find your house to buy in Chotrana 3. Total area 300 m². Balcony. 
					,
						,
					,Beautiful house for sale in Chotrana 1. Dimension 209 m². Carpark, Balcony....
					,
						,
					,Find your house to buy in La Soukra. Large area 500 m². Cellar, Large...
					,
						,
					,House for sale in Chotrana 3. 6 large living areas. Private garden, Cellar....
					,
						,
					,Home to buy in Chotrana 3. 6 large living areas. Garage and terrace. 
					,
						,
					,House for sale in Chotrana 3. 8 Room. Garden and terrace. 
					,
						,
					,Beautiful house for sale. Area 565 m². Fully equipped kitchen. 
					"
https://www.mubawab.tn/en/a/7729481/home-to-buy-in-djerba-4-large-rooms-beautiful-terrace-and-garden-,"260,000 TND
						","Djerba in
				Djerba
			","Unique opportunity on this house for sale. Price 260,000 TND. 3 rooms, 1 bathroom, area 380 m². 4 rooms. Less than 20 years. Covering: Tiled. You will have a terrace and a garden.,Come and check out this house for sale in Djerba, Djerba. Integrated air conditioning.,Close to all amenities: schools in 100 meters, retailers, bookshop and cafes and restaurants in 150 meters, pharmacy in 250 meters, hospitals, station and public transport in 350 meters, supermarket in 700 meters.
				,
				,
				Djerba, Djerba
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Djerba. 4 comfortable rooms. Terrace and garden. 
					,
						,
					,House to buy in Djerba. Area 120 m². Beautiful terrace and garden. 
					,
						,
					,House to buy in Djerba. 5 rooms. Green areas, Parking spaces for cars. ...
					,
						,
					,House for sale in Djerba. 3 lovely rooms. Large terrace. 
					,
						,
					,House for sale in Djerba. Surface area 300 m². Beautiful terrace and...
					,
						,
					,Home to buy in Djerba. 5 large rooms. Garden and terrace. 
					,
						,
					,House to buy in Djerba. Surface area 400 m². Beautiful terrace and garden. ...
					,
						,
					,House for sale in Djerba. 4 rooms. Green area. 
					"
